Location,Year,Value,rural pop,urban pop,electric_rural,electric_urban
CHL,2002,42245.0,13.394,86.606,5658.2953,36586.704699999995
CHL,2003,45778.0,13.335,86.66499999999999,6104.4963,39673.503699999994
CHL,2004,49677.0,13.275,86.725,6594.62175,43082.37825
CHL,2005,51295.0,13.217,86.783,6779.660150000001,44515.33985
CHL,2006,53991.0,13.158,86.842,7104.1357800000005,46886.864219999996
CHL,2007,56939.0,13.1,86.9,7459.009,49479.99100000001
CHL,2008,58081.0,13.041,86.959,7574.34321,50506.65679000001
CHL,2009,58729.0,12.983,87.017,7624.78607,51104.21393
CHL,2010,58334.0,12.926,87.074,7540.252840000001,50793.74716
CHL,2011,63189.0,12.868,87.132,8131.160520000001,55057.83948
CHL,2012,65840.0,12.811,87.189,8434.7624,57405.23759999999
CHL,2013,69744.0,12.754,87.246,8895.149759999998,60848.85023999999
CHL,2014,72375.0,12.697,87.303,9189.45375,63185.54625
CHL,2015,105209.8117405583,12.64,87.36,13298.52020400657,91911.29153655174
EST,1960,105209.8117405583,42.467,57.533,44679.450751862896,60530.36098869541
EST,1961,105209.8117405583,41.696,58.304,43868.28310334319,61341.52863721512
EST,1962,105209.8117405583,40.928,59.072,43060.2717491757,62149.539991382604
EST,1963,105209.8117405583,40.164,59.836,42256.46878747784,62953.342953080464
EST,1964,105209.8117405583,39.404,60.596,41456.8742182496,63752.937522308705
EST,1965,105209.8117405583,38.652,61.348,40665.6964339606,64544.11530659771
EST,1966,105209.8117405583,37.903,62.097,39877.67494402381,65332.13679653449
EST,1967,105209.8117405583,37.161,62.839,39097.01814090887,66112.79359964943
EST,1968,105209.8117405583,36.423,63.577,38320.56973026355,66889.24201029475
EST,1969,105209.8117405583,35.693,64.307,37552.53810455747,67657.27363600083
EST,1970,105209.8117405583,35.053,64.947,36879.1953094179,68330.6164311404
EST,1971,105209.8117405583,34.517,65.483,36315.270718488515,68894.5410220698
EST,1972,105209.8117405583,33.983,66.017,35753.45032379393,69456.36141676437
EST,1973,105209.8117405583,33.455,66.545,35197.94251780378,70011.86922275453
EST,1974,105209.8117405583,32.931,67.069,34646.643104283256,70563.16863627505
EST,1975,105209.8117405583,32.411,67.589,34099.55208323235,71110.25965732595
EST,1976,105209.8117405583,31.894,68.106,33555.617356533665,71654.19438402464
EST,1977,105209.8117405583,31.383,68.617,33017.995218539414,72191.8165220189
EST,1978,105209.8117405583,30.876,69.124,32484.581473014787,72725.23026754352
EST,1979,105209.8117405583,30.503,69.497,32092.1488752225,73117.6628653358
EST,1980,105209.8117405583,30.289,69.711,31866.999878097704,73342.8118624606
EST,1981,105209.8117405583,30.076,69.924,31642.90297909032,73566.908761468
EST,1982,105209.8117405583,29.864,70.136,31419.858178200335,73789.95356235797
EST,1983,105209.8117405583,29.653,70.34700000000001,31197.86547542775,74011.94626513055
EST,1984,105209.8117405583,29.442,70.55799999999999,30975.872772655177,74233.93896790312
EST,1985,105209.8117405583,29.233,70.767,30755.984266117408,74453.82747444088
EST,1986,105209.8117405583,29.025,70.975,30537.147857697048,74672.66388286125
EST,1987,105209.8117405583,28.817,71.18299999999999,30318.311449276684,74891.50029128161
EST,1988,105209.8117405583,28.61,71.39,30100.52713897373,75109.28460158457
EST,1989,105209.8117405583,28.585,71.41499999999999,30074.22468603859,75135.58705451971
EST,1990,180212.25889755905,28.769,71.231,51845.26476223876,128366.99413532029
EST,1991,180212.25889755905,28.954,71.04599999999999,52178.65744119925,128033.60145635977
EST,1992,180212.25889755905,29.14,70.86,52513.852242748704,127698.40665481034
EST,1993,180212.25889755905,29.326,70.674,52849.04704429817,127363.21185326089
EST,1994,180212.25889755905,29.513,70.487,53186.0439684366,127026.21492912245
EST,1995,180212.25889755905,29.7,70.3,53523.04089257504,126689.21800498401
EST,1996,180212.25889755905,29.889,70.111,53863.64206189142,126348.61683566762
EST,1997,180212.25889755905,30.077,69.923,54202.44110861884,126009.81778894021
EST,1998,180212.25889755905,30.267,69.733,54544.8444005242,125667.41449703486
EST,1999,180212.25889755905,30.457,69.543,54887.24769242956,125325.01120512951
EST,2000,180212.25889755905,30.632,69.368,55202.61914550029,125009.63975205875
EST,2001,180212.25889755905,30.758,69.242,55429.68659171121,124782.57230584785
EST,2002,180212.25889755905,30.884,69.116,55656.75403792214,124555.50485963692
EST,2003,180212.25889755905,31.011,68.989,55885.62360672204,124326.63529083702
EST,2004,180212.25889755905,31.138,68.862,56114.49317552194,124097.76572203709
EST,2005,180212.25889755905,31.265,68.735,56343.362744321836,123868.89615323722
EST,2006,180212.25889755905,31.393,68.607,56574.03443571071,123638.22446184832
EST,2007,180212.25889755905,31.521,68.479,56804.706127099584,123407.55277045946
EST,2008,180212.25889755905,31.649,68.351,57035.377818488465,123176.88107907058
EST,2009,180212.25889755905,31.777,68.223,57266.04950987734,122946.20938768171
EST,2010,180212.25889755905,31.906,68.094,57498.52332385519,122713.73557370386
EST,2011,180212.25889755905,32.035,67.965,57730.99713783304,122481.26175972603
EST,2012,180212.25889755905,32.026,67.97399999999999,57714.77803453227,122497.48086302677
EST,2013,180212.25889755905,31.878,68.122,57448.063891363876,122764.19500619518
EST,2014,180212.25889755905,31.731,68.269,57183.151870784466,123029.1070267746
EST,2015,105209.8117405583,31.584,68.416,33229.466940137936,71980.34480042037
EST,1960,105209.8117405583,42.467,57.533,44679.450751862896,60530.36098869541
EST,1961,105209.8117405583,41.696,58.304,43868.28310334319,61341.52863721512
EST,1962,105209.8117405583,40.928,59.072,43060.2717491757,62149.539991382604
EST,1963,105209.8117405583,40.164,59.836,42256.46878747784,62953.342953080464
EST,1964,105209.8117405583,39.404,60.596,41456.8742182496,63752.937522308705
EST,1965,105209.8117405583,38.652,61.348,40665.6964339606,64544.11530659771
EST,1966,105209.8117405583,37.903,62.097,39877.67494402381,65332.13679653449
EST,1967,105209.8117405583,37.161,62.839,39097.01814090887,66112.79359964943
EST,1968,105209.8117405583,36.423,63.577,38320.56973026355,66889.24201029475
EST,1969,105209.8117405583,35.693,64.307,37552.53810455747,67657.27363600083
EST,1970,105209.8117405583,35.053,64.947,36879.1953094179,68330.6164311404
EST,1971,105209.8117405583,34.517,65.483,36315.270718488515,68894.5410220698
EST,1972,105209.8117405583,33.983,66.017,35753.45032379393,69456.36141676437
EST,1973,105209.8117405583,33.455,66.545,35197.94251780378,70011.86922275453
EST,1974,105209.8117405583,32.931,67.069,34646.643104283256,70563.16863627505
EST,1975,105209.8117405583,32.411,67.589,34099.55208323235,71110.25965732595
EST,1976,105209.8117405583,31.894,68.106,33555.617356533665,71654.19438402464
EST,1977,105209.8117405583,31.383,68.617,33017.995218539414,72191.8165220189
EST,1978,105209.8117405583,30.876,69.124,32484.581473014787,72725.23026754352
EST,1979,105209.8117405583,30.503,69.497,32092.1488752225,73117.6628653358
EST,1980,105209.8117405583,30.289,69.711,31866.999878097704,73342.8118624606
EST,1981,105209.8117405583,30.076,69.924,31642.90297909032,73566.908761468
EST,1982,105209.8117405583,29.864,70.136,31419.858178200335,73789.95356235797
EST,1983,105209.8117405583,29.653,70.34700000000001,31197.86547542775,74011.94626513055
EST,1984,105209.8117405583,29.442,70.55799999999999,30975.872772655177,74233.93896790312
EST,1985,105209.8117405583,29.233,70.767,30755.984266117408,74453.82747444088
EST,1986,105209.8117405583,29.025,70.975,30537.147857697048,74672.66388286125
EST,1987,105209.8117405583,28.817,71.18299999999999,30318.311449276684,74891.50029128161
EST,1988,105209.8117405583,28.61,71.39,30100.52713897373,75109.28460158457
EST,1989,105209.8117405583,28.585,71.41499999999999,30074.22468603859,75135.58705451971
EST,1990,15448.0,28.769,71.231,4444.23512,11003.76488
EST,1991,13061.0,28.954,71.04599999999999,3781.6819400000004,9279.318059999998
EST,1992,10437.0,29.14,70.86,3041.3417999999997,7395.6582
EST,1993,7993.0,29.326,70.674,2344.02718,5648.97282
EST,1994,8006.0,29.513,70.487,2362.8107800000002,5643.18922
EST,1995,7607.0,29.7,70.3,2259.279,5347.721
EST,1996,7987.0,29.889,70.111,2387.23443,5599.7655700000005
EST,1997,8065.0,30.077,69.923,2425.71005,5639.28995
EST,1998,7538.0,30.267,69.733,2281.52646,5256.47354
EST,1999,7352.0,30.457,69.543,2239.19864,5112.80136
EST,2000,7591.0,30.632,69.368,2325.2751200000002,5265.72488
EST,2001,7590.0,30.758,69.242,2334.5321999999996,5255.4678
EST,2002,7634.0,30.884,69.116,2357.68456,5276.31544
EST,2003,9101.0,31.011,68.989,2822.31111,6278.68889
EST,2004,9232.0,31.138,68.862,2874.66016,6357.339839999999
EST,2005,9114.0,31.265,68.735,2849.4921,6264.5079000000005
EST,2006,8729.0,31.393,68.607,2740.29497,5988.70503
EST,2007,10954.0,31.521,68.479,3452.81034,7501.18966
EST,2008,9498.0,31.649,68.351,3006.02202,6491.97798
EST,2009,7884.0,31.777,68.223,2505.29868,5378.70132
EST,2010,11732.0,31.906,68.094,3743.21192,7988.78808
EST,2011,11667.0,32.035,67.965,3737.5234499999997,7929.476550000001
EST,2012,10527.0,32.026,67.97399999999999,3371.3770200000004,7155.622979999999
EST,2013,11823.0,31.878,68.122,3768.9359400000003,8054.064060000001
EST,2014,11013.0,31.731,68.269,3494.5350300000005,7518.46497
EST,2015,105209.8117405583,31.584,68.416,33229.466940137936,71980.34480042037
ISR,1960,180212.25889755905,23.152,76.848,41722.74217996287,138489.51671759615
ISR,1961,180212.25889755905,22.015,77.985,39673.728796297626,140538.53010126142
ISR,1962,180212.25889755905,21.246,78.754,38287.89652537539,141924.36237218365
ISR,1963,180212.25889755905,20.498,79.502,36939.90882882166,143272.35006873737
ISR,1964,180212.25889755905,19.768,80.232,35624.35933886947,144587.8995586896
ISR,1965,180212.25889755905,19.06,80.94,34348.45654587475,145863.80235168428
ISR,1966,180212.25889755905,18.37,81.63,33104.991959481595,147107.26693807743
ISR,1967,180212.25889755905,17.7,82.3,31897.56982486795,148314.68907269108
ISR,1968,180212.25889755905,17.048,82.952,30722.585896855864,149489.6730007032
ISR,1969,180212.25889755905,16.418,83.582,29587.248665801242,150625.0102317578
ISR,1970,180212.25889755905,15.805,84.195,28482.547518759206,151729.71137879984
ISR,1971,180212.25889755905,15.211,84.789,27412.086700907705,152800.17219665134
ISR,1972,180212.25889755905,14.649,85.351,26399.29380590342,153812.9650916556
ISR,1973,180212.25889755905,14.207,85.793,25602.755621576216,154609.50327598286
ISR,1974,180212.25889755905,13.776,86.224,24826.040785727735,155386.21811183132
ISR,1975,180212.25889755905,13.357,86.643,24070.95142094696,156141.3074766121
ISR,1976,180212.25889755905,12.947,87.053,23332.08115946697,156880.17773809208
ISR,1977,180212.25889755905,12.55,87.45,22616.638491643662,157595.6204059154
ISR,1978,180212.25889755905,12.162,87.838,21917.41492712113,158294.8439704379
ISR,1979,180212.25889755905,11.785,88.215,21238.014711077332,158974.24418648172
ISR,1980,180212.25889755905,11.417,88.583,20574.833598334317,159637.42529922473
ISR,1981,180212.25889755905,11.06,88.94,19931.475834070032,160280.783063489
ISR,1982,180212.25889755905,10.713,89.287,19306.1392956955,160906.11960186355
ISR,1983,180212.25889755905,10.392,89.608,18727.657944634335,161484.60095292472
ISR,1984,180212.25889755905,10.281,89.719,18527.622337258046,161684.63656030098
ISR,1985,180212.25889755905,10.172,89.828,18331.190975059708,161881.06792249935
ISR,1986,180212.25889755905,10.064,89.936,18136.561735450345,162075.6971621087
ISR,1987,180212.25889755905,9.956,90.044,17941.932495840978,162270.32640171808
ISR,1988,180212.25889755905,9.85,90.15,17750.907501409565,162461.3513961495
ISR,1989,180212.25889755905,9.745,90.255,17561.684629567128,162650.5742679919
ISR,1990,180212.25889755905,9.641,90.359,17374.26388031367,162837.99501724535
ISR,1991,180212.25889755905,9.537,90.463,17186.84313106021,163025.41576649883
ISR,1992,180212.25889755905,9.435,90.565,17003.026626984698,163209.23227057434
ISR,1993,180212.25889755905,9.334,90.666,16821.01224549816,163391.2466520609
ISR,1994,180212.25889755905,9.233,90.767,16638.997864011628,163573.26103354743
ISR,1995,180212.25889755905,9.134,90.866,16460.587727703045,163751.671169856
ISR,1996,180212.25889755905,9.057,90.943,16321.824288351923,163890.43460920712
ISR,1997,180212.25889755905,8.991,91.009,16202.884197479532,164009.3747000795
ISR,1998,180212.25889755905,8.926,91.074,16085.746229196122,164126.51266836294
ISR,1999,180212.25889755905,8.861,91.139,15968.608260912708,164243.6506366463
ISR,2000,180212.25889755905,8.797,91.203,15853.27241521827,164358.98648234078
ISR,2001,180212.25889755905,8.733,91.267,15737.936569523832,164474.32232803522
ISR,2002,180212.25889755905,8.67,91.33,15624.402846418368,164587.85605114067
ISR,2003,180212.25889755905,8.607,91.393,15510.869123312907,164701.38977424614
ISR,2004,180212.25889755905,8.544,91.456,15397.335400207445,164814.9234973516
ISR,2005,180212.25889755905,8.482,91.518,15285.603799690956,164926.6550978681
ISR,2006,180212.25889755905,8.42,91.58,15173.872199174471,165038.38669838457
ISR,2007,180212.25889755905,8.359,91.641,15063.94272124696,165148.3161763121
ISR,2008,180212.25889755905,8.298,91.702,14954.01324331945,165258.24565423958
ISR,2009,180212.25889755905,8.237,91.763,14844.083765391939,165368.17513216712
ISR,2010,180212.25889755905,8.174,91.826,14730.550042286475,165481.70885527256
ISR,2011,180212.25889755905,8.108,91.892,14611.609951414088,165600.64894614497
ISR,2012,180212.25889755905,8.04,91.96000000000001,14489.065615363745,165723.1932821953
ISR,2013,180212.25889755905,7.969,92.031,14361.11491154648,165851.14398601258
ISR,2014,180212.25889755905,7.896,92.104,14229.559962551262,165982.6989350078
ISR,2015,105209.8117405583,7.821,92.179,8228.459376229064,96981.35236432924
ISR,1960,180212.25889755905,23.152,76.848,41722.74217996287,138489.51671759615
ISR,1961,180212.25889755905,22.015,77.985,39673.728796297626,140538.53010126142
ISR,1962,180212.25889755905,21.246,78.754,38287.89652537539,141924.36237218365
ISR,1963,180212.25889755905,20.498,79.502,36939.90882882166,143272.35006873737
ISR,1964,180212.25889755905,19.768,80.232,35624.35933886947,144587.8995586896
ISR,1965,180212.25889755905,19.06,80.94,34348.45654587475,145863.80235168428
ISR,1966,180212.25889755905,18.37,81.63,33104.991959481595,147107.26693807743
ISR,1967,180212.25889755905,17.7,82.3,31897.56982486795,148314.68907269108
ISR,1968,180212.25889755905,17.048,82.952,30722.585896855864,149489.6730007032
ISR,1969,180212.25889755905,16.418,83.582,29587.248665801242,150625.0102317578
ISR,1970,180212.25889755905,15.805,84.195,28482.547518759206,151729.71137879984
ISR,1971,7120.0,15.211,84.789,1083.0231999999999,6036.9768
ISR,1972,7901.0,14.649,85.351,1157.4174899999998,6743.58251
ISR,1973,8135.0,14.207,85.793,1155.73945,6979.260550000001
ISR,1974,8548.0,13.776,86.224,1177.57248,7370.42752
ISR,1975,9068.0,13.357,86.643,1211.21276,7856.787240000001
ISR,1976,9690.0,12.947,87.053,1254.5643,8435.4357
ISR,1977,10375.0,12.55,87.45,1302.0625,9072.9375
ISR,1978,11091.0,12.162,87.838,1348.88742,9742.112579999999
ISR,1979,11682.0,11.785,88.215,1376.7237,10305.2763
ISR,1980,11642.0,11.417,88.583,1329.16714,10312.83286
ISR,1981,12204.0,11.06,88.94,1349.7624,10854.2376
ISR,1982,12823.0,10.713,89.287,1373.7279899999999,11449.27201
ISR,1983,13485.0,10.392,89.608,1401.3612,12083.6388
ISR,1984,13768.0,10.281,89.719,1415.48808,12352.511919999999
ISR,1985,14403.0,10.172,89.828,1465.0731600000001,12937.926840000002
ISR,1986,14942.0,10.064,89.936,1503.76288,13438.237120000002
ISR,1987,16501.0,9.956,90.044,1642.83956,14858.16044
ISR,1988,18312.0,9.85,90.15,1803.7319999999997,16508.268
ISR,1989,19239.0,9.745,90.255,1874.84055,17364.15945
ISR,1990,19621.0,9.641,90.359,1891.66061,17729.339389999997
ISR,1991,20470.0,9.537,90.463,1952.2239000000002,18517.7761
ISR,1992,23678.0,9.435,90.565,2234.0193,21443.9807
ISR,1993,24435.0,9.334,90.666,2280.7628999999997,22154.237100000002
ISR,1994,26896.0,9.233,90.767,2483.3076800000003,24412.69232
ISR,1995,28856.0,9.134,90.866,2635.7070400000002,26220.29296
ISR,1996,30849.0,9.057,90.943,2793.99393,28055.00607
ISR,1997,32335.0,8.991,91.009,2907.2398499999995,29427.76015
ISR,1998,34822.0,8.926,91.074,3108.2117200000002,31713.78828
ISR,1999,37250.0,8.861,91.139,3300.7225000000003,33949.2775
ISR,2000,40568.0,8.797,91.203,3568.7669600000004,36999.23304
ISR,2001,40464.0,8.733,91.267,3533.72112,36930.27888
ISR,2002,41373.0,8.67,91.33,3587.0391,37785.9609
ISR,2003,42883.0,8.607,91.393,3690.93981,39192.060190000004
ISR,2004,43127.0,8.544,91.456,3684.77088,39442.22912
ISR,2005,44502.0,8.482,91.518,3774.65964,40727.34036
ISR,2006,46380.0,8.42,91.58,3905.196,42474.804
ISR,2007,49247.0,8.359,91.641,4116.55673,45130.44327
ISR,2008,53027.0,8.298,91.702,4400.18046,48626.81954
ISR,2009,50541.0,8.237,91.763,4163.06217,46377.93783
ISR,2010,53716.0,8.174,91.826,4390.74584,49325.25416
ISR,2011,54717.0,8.108,91.892,4436.45436,50280.54564
ISR,2012,57751.0,8.04,91.96000000000001,4643.180399999999,53107.8196
ISR,2013,59182.0,7.969,92.031,4716.21358,54465.786420000004
ISR,2014,58824.0,7.896,92.104,4644.74304,54179.25696
ISR,2015,105209.8117405583,7.821,92.179,8228.459376229064,96981.35236432924
SVN,1960,105209.8117405583,71.796,28.203999999999994,75536.43643725125,29673.37530330706
SVN,1961,105209.8117405583,70.893,29.107,74586.391837234,30623.419903324306
SVN,1962,105209.8117405583,70.066,29.933999999999997,73716.30669413958,31493.505046418722
SVN,1963,105209.8117405583,69.224,30.775999999999996,72830.44007928409,32379.37166127422
SVN,1964,105209.8117405583,68.369,31.631,71930.8961889023,33278.91555165599
SVN,1965,105209.8117405583,67.503,32.497,71019.77921922908,34190.03252132923
SVN,1966,105209.8117405583,66.624,33.376000000000005,70094.98497402956,35114.82676652874
SVN,1967,105209.8117405583,65.734,34.266000000000005,69158.61764953859,36051.194091019715
SVN,1968,105209.8117405583,64.831,35.169,68208.57304952136,37001.238691036946
SVN,1969,105209.8117405583,63.919,36.081,67249.05956644745,37960.75217411084
SVN,1970,105209.8117405583,62.996,37.004,66277.97300408212,38931.838736476195
SVN,1971,105209.8117405583,62.028,37.972,65259.5420264335,39950.2697141248
SVN,1972,105209.8117405583,60.942,39.058,64116.963470931034,41092.84826962726
SVN,1973,105209.8117405583,59.847,40.153,62964.91603237193,42244.89570818638
SVN,1974,105209.8117405583,58.741,41.259,61801.29551452135,43408.516226036954
SVN,1975,105209.8117405583,57.626,42.374,60628.20611361413,44581.605626944176
SVN,1976,105209.8117405583,56.501,43.499,59444.59573153285,45765.21600902546
SVN,1977,105209.8117405583,55.373,44.627,58257.82905509934,46951.982685458956
SVN,1978,105209.8117405583,54.238,45.762,57063.69769184401,48146.11404871429
SVN,1979,105209.8117405583,53.099,46.901,55865.35793611905,49344.453804439254
SVN,1980,105209.8117405583,51.955,48.045,54661.75768980706,50548.05405075124
SVN,1981,105209.8117405583,51.059,48.941,53719.077776611666,51490.73396394664
SVN,1982,105209.8117405583,50.898,49.102,53549.689979709365,51660.12176084893
SVN,1983,105209.8117405583,50.737,49.263,53380.30218280706,51829.50955775123
SVN,1984,105209.8117405583,50.576,49.424,53210.91438590477,51998.897354653534
SVN,1985,105209.8117405583,50.416,49.584,53042.578687119865,52167.23305343844
SVN,1986,105209.8117405583,50.254,49.746,52872.138792100166,52337.67294845814
SVN,1987,105209.8117405583,50.093,49.907,52702.75099519787,52507.06074536043
SVN,1988,105209.8117405583,49.932,50.068,52533.36319829558,52676.44854226273
SVN,1989,105209.8117405583,49.771,50.229,52363.97540139327,52845.836339165035
SVN,1990,4383.0,49.61,50.39,2174.4063,2208.5937
SVN,1991,4708.0,49.483,50.517,2329.65964,2378.34036
SVN,1992,3757.0,49.457,50.543,1858.09949,1898.9005100000002
SVN,1993,3750.0,49.431,50.569,1853.6625,1896.3374999999999
SVN,1994,4391.0,49.404,50.596,2169.32964,2221.67036
SVN,1995,4559.0,49.378,50.622,2251.14302,2307.85698
SVN,1996,4438.0,49.351,50.649,2190.19738,2247.80262
SVN,1997,4785.0,49.325,50.675,2360.20125,2424.7987499999995
SVN,1998,4809.0,49.299,50.701,2370.7889099999998,2438.21109
SVN,1999,4484.0,49.272,50.728,2209.35648,2274.64352
SVN,2000,4549.0,49.246,50.754,2240.20054,2308.79946
SVN,2001,5036.0,49.22,50.78,2478.7192,2557.2808
SVN,2002,5308.0,49.143,50.857,2608.51044,2699.48956
SVN,2003,4963.0,48.918,51.082,2427.8003400000002,2535.19966
SVN,2004,5212.0,48.692,51.308,2537.82704,2674.17296
SVN,2005,5614.0,48.467,51.533,2720.93738,2893.06262
SVN,2006,5290.0,48.242,51.758,2552.0018,2737.9982
SVN,2007,5428.0,48.017,51.983,2606.3627600000004,2821.63724
SVN,2008,5972.0,47.791,52.209,2854.0785199999996,3117.9214800000004
SVN,2009,5460.0,47.567,52.433,2597.1582,2862.8417999999997
SVN,2010,5381.0,47.342,52.658,2547.47302,2833.52698
SVN,2011,5902.0,47.117,52.883,2780.84534,3121.15466
SVN,2012,5244.0,46.892,53.108,2459.0164800000002,2784.9835199999998
SVN,2013,5036.0,46.668,53.332,2350.20048,2685.79952
SVN,2014,6061.0,46.443,53.557,2814.9102299999995,3246.08977
SVN,2015,105209.8117405583,46.219,53.781,48626.922888368645,56582.88885218966
SVN,1960,105209.8117405583,71.796,28.203999999999994,75536.43643725125,29673.37530330706
SVN,1961,105209.8117405583,70.893,29.107,74586.391837234,30623.419903324306
SVN,1962,105209.8117405583,70.066,29.933999999999997,73716.30669413958,31493.505046418722
SVN,1963,105209.8117405583,69.224,30.775999999999996,72830.44007928409,32379.37166127422
SVN,1964,105209.8117405583,68.369,31.631,71930.8961889023,33278.91555165599
SVN,1965,105209.8117405583,67.503,32.497,71019.77921922908,34190.03252132923
SVN,1966,105209.8117405583,66.624,33.376000000000005,70094.98497402956,35114.82676652874
SVN,1967,105209.8117405583,65.734,34.266000000000005,69158.61764953859,36051.194091019715
SVN,1968,105209.8117405583,64.831,35.169,68208.57304952136,37001.238691036946
SVN,1969,105209.8117405583,63.919,36.081,67249.05956644745,37960.75217411084
SVN,1970,105209.8117405583,62.996,37.004,66277.97300408212,38931.838736476195
SVN,1971,105209.8117405583,62.028,37.972,65259.5420264335,39950.2697141248
SVN,1972,105209.8117405583,60.942,39.058,64116.963470931034,41092.84826962726
SVN,1973,105209.8117405583,59.847,40.153,62964.91603237193,42244.89570818638
SVN,1974,105209.8117405583,58.741,41.259,61801.29551452135,43408.516226036954
SVN,1975,105209.8117405583,57.626,42.374,60628.20611361413,44581.605626944176
SVN,1976,105209.8117405583,56.501,43.499,59444.59573153285,45765.21600902546
SVN,1977,105209.8117405583,55.373,44.627,58257.82905509934,46951.982685458956
SVN,1978,105209.8117405583,54.238,45.762,57063.69769184401,48146.11404871429
SVN,1979,105209.8117405583,53.099,46.901,55865.35793611905,49344.453804439254
SVN,1980,105209.8117405583,51.955,48.045,54661.75768980706,50548.05405075124
SVN,1981,105209.8117405583,51.059,48.941,53719.077776611666,51490.73396394664
SVN,1982,105209.8117405583,50.898,49.102,53549.689979709365,51660.12176084893
SVN,1983,105209.8117405583,50.737,49.263,53380.30218280706,51829.50955775123
SVN,1984,105209.8117405583,50.576,49.424,53210.91438590477,51998.897354653534
SVN,1985,105209.8117405583,50.416,49.584,53042.578687119865,52167.23305343844
SVN,1986,105209.8117405583,50.254,49.746,52872.138792100166,52337.67294845814
SVN,1987,105209.8117405583,50.093,49.907,52702.75099519787,52507.06074536043
SVN,1988,105209.8117405583,49.932,50.068,52533.36319829558,52676.44854226273
SVN,1989,105209.8117405583,49.771,50.229,52363.97540139327,52845.836339165035
SVN,1990,11178.0,49.61,50.39,5545.4057999999995,5632.5942000000005
SVN,1991,11586.0,49.483,50.517,5733.10038,5852.89962
SVN,1992,11084.0,49.457,50.543,5481.81388,5602.18612
SVN,1993,10722.0,49.431,50.569,5299.991819999999,5422.00818
SVN,1994,11824.0,49.404,50.596,5841.528960000001,5982.471039999999
SVN,1995,11827.0,49.378,50.622,5839.93606,5987.06394
SVN,1996,12022.0,49.351,50.649,5932.97722,6089.02278
SVN,1997,12357.0,49.325,50.675,6095.09025,6261.909749999999
SVN,1998,12891.0,49.299,50.701,6355.13409,6535.8659099999995
SVN,1999,12457.0,49.272,50.728,6137.81304,6319.186960000001
SVN,2000,12795.0,49.246,50.754,6301.0257,6493.9743
SVN,2001,13591.0,49.22,50.78,6689.490199999999,6901.509800000001
SVN,2002,13693.0,49.143,50.857,6729.15099,6963.84901
SVN,2003,12895.0,48.918,51.082,6307.9761,6587.023900000001
SVN,2004,14308.0,48.692,51.308,6966.851360000001,7341.148639999999
SVN,2005,14149.0,48.467,51.533,6857.59583,7291.404170000001
SVN,2006,14117.0,48.242,51.758,6810.3231399999995,7306.6768600000005
SVN,2007,14044.0,48.017,51.983,6743.50748,7300.49252
SVN,2008,15357.0,47.791,52.209,7339.263869999999,8017.736130000001
SVN,2009,15375.0,47.567,52.433,7313.4262499999995,8061.57375
SVN,2010,15410.0,47.342,52.658,7295.4022,8114.5978000000005
SVN,2011,15001.0,47.117,52.883,7068.02117,7932.97883
SVN,2012,14705.0,46.892,53.108,6895.4686,7809.5314
SVN,2013,15117.0,46.668,53.332,7054.80156,8062.19844
SVN,2014,16486.0,46.443,53.557,7656.592979999999,8829.40702
SVN,2015,105209.8117405583,46.219,53.781,48626.922888368645,56582.88885218966
AUT,2014,180212.25889755905,42.474,57.526,76543.35484414922,103668.90405340982
CZE,2014,33.3,26.616,73.384,8.863128,24.436872
TUR,2014,180212.25889755905,26.923,73.077,48518.54646298982,131693.71243456923
CHL,2014,180212.25889755905,12.697,87.303,22881.55051222307,157330.70838533598
AUS,2014,180212.25889755905,14.398,85.602,25946.961036070552,154265.2978614885
SVK,2014,57.5,46.0,54.0,26.450000000000003,31.05
CHE,2014,37.9,26.304,73.696,9.969216,27.930783999999996
USA,2014,20.2,18.517,81.483,3.740434,16.459566
ISR,2014,180212.25889755905,7.896,92.104,14229.559962551262,165982.6989350078
ISL,2014,180212.25889755905,6.333,93.667,11412.842355982413,168799.41654157665
JPN,2014,180212.25889755905,8.696,91.304,15671.258033731734,164541.00086382733
MEX,2014,4.4,21.007,78.993,0.9243080000000001,3.475692
NOR,2014,180212.25889755905,19.308,80.69200000000001,34795.3829479407,145416.87594961835
BEL,2014,50.0,2.167,97.833,1.0835,48.9165
DNK,2014,180212.25889755905,12.59,87.41,22688.723395202687,157523.53550235636
DEU,2014,15.8,22.81,77.19,3.60398,12.19602
NZL,2014,180212.25889755905,13.719,86.281,24723.319798156128,155488.93909940292
PRT,2014,180212.25889755905,37.064,62.936,66793.8716377913,113418.38725976777
SWE,2014,41.2,13.753,86.247,5.666236000000001,35.533764
GBR,2014,16.6,17.635,82.365,2.9274100000000005,13.672590000000001
EST,2014,180212.25889755905,31.731,68.269,57183.151870784466,123029.1070267746
FRA,2014,76.9,20.606,79.394,15.846014000000002,61.05398600000001
HUN,2014,49.0,29.773,70.227,14.58877,34.41123
ITA,2014,180212.25889755905,30.728,69.27199999999999,55375.622914041945,124836.63598351709
LUX,2014,180212.25889755905,10.116,89.884,18230.272110077072,161981.98678748196
SVN,2014,37.4,46.443,53.557,17.369681999999997,20.030317999999998
CAN,2014,16.0,18.782,81.218,3.00512,12.99488
FIN,2014,33.9,14.825,85.175,5.025675,28.874325
GRC,2014,180212.25889755905,22.298,77.702,40183.72948897771,140028.52940858132
